,Date,State,Thermal,Hydro,Gas/Diesel/Naptha,Wind,Day,Month,Year
5426,23-05-2021,WEST BENGAL,3672.92,387.5,0.0,110.0,23,5,2021
5427,22-05-2021,WEST BENGAL,3502.92,444.58,0.0,110.0,22,5,2021
5428,21-05-2021,WEST BENGAL,3465.83,404.58,0.0,110.0,21,5,2021
5429,20-05-2021,WEST BENGAL,3302.08,394.17,0.0,110.0,20,5,2021
5430,19-05-2021,WEST BENGAL,3520.83,416.67,0.0,110.0,19,5,2021
5431,18-05-2021,WEST BENGAL,3769.58,289.17,0.0,110.0,18,5,2021
5432,17-05-2021,WEST BENGAL,3842.92,303.75,0.0,110.0,17,5,2021
5433,16-05-2021,WEST BENGAL,3742.5,297.5,0.0,110.0,16,5,2021
5434,15-05-2021,WEST BENGAL,3812.92,315.83,0.0,120.0,15,5,2021
5435,14-05-2021,WEST BENGAL,3591.67,339.58,0.0,120.0,14,5,2021
5436,13-05-2021,WEST BENGAL,3137.92,282.92,0.0,110.0,13,5,2021
5437,12-05-2021,WEST BENGAL,3268.75,249.17,0.0,110.0,12,5,2021
5438,11-05-2021,WEST BENGAL,3401.25,251.25,0.0,110.0,11,5,2021
5439,10-05-2021,WEST BENGAL,3513.33,233.33,0.0,110.0,10,5,2021
5440,09-05-2021,WEST BENGAL,3610.42,241.67,0.0,110.0,9,5,2021
5441,08-05-2021,WEST BENGAL,3974.58,329.58,0.0,110.0,8,5,2021
5442,07-05-2021,WEST BENGAL,3913.75,321.25,0.0,116.67,7,5,2021
5443,06-05-2021,WEST BENGAL,3880.83,260.83,0.0,120.0,6,5,2021
5444,05-05-2021,WEST BENGAL,3895.83,182.5,0.0,109.58,5,5,2021
5445,04-05-2021,WEST BENGAL,3717.92,188.33,0.0,109.58,4,5,2021
5446,03-05-2021,WEST BENGAL,3780.83,182.92,0.0,110.0,3,5,2021
5447,02-05-2021,WEST BENGAL,4126.67,218.75,0.0,110.0,2,5,2021
5448,01-05-2021,WEST BENGAL,4096.67,187.08,0.0,110.0,1,5,2021
5449,30-04-2021,WEST BENGAL,4420.42,172.5,0.0,110.0,30,4,2021
5450,29-04-2021,WEST BENGAL,4550.0,218.33,0.0,120.0,29,4,2021
5451,28-04-2021,WEST BENGAL,4512.5,174.17,0.0,120.0,28,4,2021
5452,27-04-2021,WEST BENGAL,4596.25,184.17,0.0,109.58,27,4,2021
5453,26-04-2021,WEST BENGAL,4677.5,202.08,0.0,109.58,26,4,2021
5454,25-04-2021,WEST BENGAL,4442.08,229.17,0.0,110.0,25,4,2021
5455,24-04-2021,WEST BENGAL,4393.75,209.58,0.0,110.0,24,4,2021
5456,23-04-2021,WEST BENGAL,4361.67,187.92,0.0,110.0,23,4,2021
5457,22-04-2021,WEST BENGAL,4144.17,138.33,0.0,110.0,22,4,2021
5458,21-04-2021,WEST BENGAL,4329.17,125.42,0.0,120.0,21,4,2021
5459,20-04-2021,WEST BENGAL,4506.67,168.75,0.0,120.0,20,4,2021
5460,19-04-2021,WEST BENGAL,4287.5,250.0,0.0,110.0,19,4,2021
5461,18-04-2021,WEST BENGAL,4167.08,181.25,0.0,110.0,18,4,2021
5462,17-04-2021,WEST BENGAL,4271.25,179.17,0.0,110.0,17,4,2021
5463,16-04-2021,WEST BENGAL,4455.42,141.25,0.0,110.0,16,4,2021
5464,15-04-2021,WEST BENGAL,4441.25,212.92,0.0,110.0,15,4,2021
5465,14-04-2021,WEST BENGAL,4247.5,141.25,0.0,110.0,14,4,2021
5466,13-04-2021,WEST BENGAL,4559.17,165.0,0.0,120.0,13,4,2021
5467,12-04-2021,WEST BENGAL,4642.92,221.25,0.0,120.0,12,4,2021
5468,11-04-2021,WEST BENGAL,4606.67,223.75,0.0,110.0,11,4,2021
5469,10-04-2021,WEST BENGAL,4669.58,251.25,0.0,110.0,10,4,2021
5470,09-04-2021,WEST BENGAL,4747.5,161.67,0.0,110.0,9,4,2021
5471,08-04-2021,WEST BENGAL,4507.5,227.92,0.0,110.0,8,4,2021
5472,07-04-2021,WEST BENGAL,4095.83,247.5,0.0,110.0,7,4,2021
5473,06-04-2021,WEST BENGAL,4110.83,147.5,0.0,110.0,6,4,2021
5474,05-04-2021,WEST BENGAL,4120.42,212.92,0.0,120.0,5,4,2021
5475,04-04-2021,WEST BENGAL,4272.92,154.58,0.0,120.0,4,4,2021
5476,03-04-2021,WEST BENGAL,4631.67,197.92,0.0,120.0,3,4,2021
5477,02-04-2021,WEST BENGAL,4478.75,289.17,0.0,120.0,2,4,2021
5478,01-04-2021,WEST BENGAL,4507.5,257.08,0.0,110.0,1,4,2021
5479,31-03-2021,WEST BENGAL,4486.25,219.58,0.0,110.0,31,3,2021
5480,30-03-2021,WEST BENGAL,4074.58,196.25,0.0,110.0,30,3,2021
5481,29-03-2021,WEST BENGAL,3919.17,200.0,0.0,110.0,29,3,2021
5482,28-03-2021,WEST BENGAL,4381.67,155.83,0.0,120.0,28,3,2021
5483,27-03-2021,WEST BENGAL,4619.17,275.0,0.0,120.0,27,3,2021
5484,26-03-2021,WEST BENGAL,4677.92,234.58,0.0,110.0,26,3,2021
5485,25-03-2021,WEST BENGAL,4195.42,231.25,0.0,110.0,25,3,2021
5486,24-03-2021,WEST BENGAL,4654.58,224.58,0.0,110.0,24,3,2021
5487,23-03-2021,WEST BENGAL,4645.42,237.08,0.0,110.0,23,3,2021
5488,22-03-2021,WEST BENGAL,4577.5,222.5,0.0,110.0,22,3,2021
5489,21-03-2021,WEST BENGAL,4332.08,213.75,0.0,110.83,21,3,2021
5490,20-03-2021,WEST BENGAL,4341.67,240.42,0.0,110.83,20,3,2021
5491,19-03-2021,WEST BENGAL,4452.08,206.25,0.0,120.0,19,3,2021
5492,18-03-2021,WEST BENGAL,4451.67,210.42,0.0,110.0,18,3,2021
5493,17-03-2021,WEST BENGAL,4092.08,204.17,0.0,110.0,17,3,2021
5494,16-03-2021,WEST BENGAL,4168.75,215.0,0.0,110.0,16,3,2021
5495,15-03-2021,WEST BENGAL,4057.92,201.67,0.0,110.0,15,3,2021
5496,14-03-2021,WEST BENGAL,3842.08,135.42,0.0,110.0,14,3,2021
5497,13-03-2021,WEST BENGAL,3964.58,132.08,0.0,110.0,13,3,2021
5498,12-03-2021,WEST BENGAL,4225.83,135.42,0.0,120.0,12,3,2021
5499,11-03-2021,WEST BENGAL,4348.75,218.75,0.0,120.0,11,3,2021
5500,10-03-2021,WEST BENGAL,4435.83,266.67,0.0,110.0,10,3,2021
5501,09-03-2021,WEST BENGAL,4371.67,206.25,0.0,110.0,9,3,2021
5502,08-03-2021,WEST BENGAL,4350.83,216.67,0.0,110.0,8,3,2021
5503,07-03-2021,WEST BENGAL,4235.42,108.33,0.0,110.0,7,3,2021
5504,06-03-2021,WEST BENGAL,4239.58,160.42,0.0,110.0,6,3,2021
5505,05-03-2021,WEST BENGAL,4042.08,194.17,0.0,110.0,5,3,2021
5506,04-03-2021,WEST BENGAL,3935.0,213.33,0.0,120.0,4,3,2021
5507,03-03-2021,WEST BENGAL,3908.33,169.58,0.0,120.0,3,3,2021
5508,02-03-2021,WEST BENGAL,3845.42,268.75,0.0,110.0,2,3,2021
5509,01-03-2021,WEST BENGAL,3982.92,260.42,0.0,110.0,1,3,2021
5510,28-02-2021,WEST BENGAL,3814.58,271.25,0.0,110.0,28,2,2021
5511,27-02-2021,WEST BENGAL,3878.75,275.42,0.0,110.0,27,2,2021
5512,26-02-2021,WEST BENGAL,3979.17,312.5,0.0,110.0,26,2,2021
5513,25-02-2021,WEST BENGAL,3910.83,292.5,0.0,110.0,25,2,2021
5514,24-02-2021,WEST BENGAL,3912.08,277.08,0.0,108.33,24,2,2021
5515,23-02-2021,WEST BENGAL,3893.33,290.83,0.0,120.0,23,2,2021
5516,22-02-2021,WEST BENGAL,3468.75,247.08,0.0,110.0,22,2,2021
5517,21-02-2021,WEST BENGAL,3121.25,84.58,0.0,110.0,21,2,2021
5518,20-02-2021,WEST BENGAL,3063.33,238.75,0.0,110.0,20,2,2021
5519,19-02-2021,WEST BENGAL,3080.83,286.67,0.0,110.0,19,2,2021
5520,18-02-2021,WEST BENGAL,2921.25,237.92,0.0,110.0,18,2,2021
5521,17-02-2021,WEST BENGAL,2955.0,154.17,0.0,110.0,17,2,2021
5522,16-02-2021,WEST BENGAL,3099.58,195.83,0.0,120.0,16,2,2021
5523,15-02-2021,WEST BENGAL,3044.17,257.08,0.0,120.0,15,2,2021
5524,14-02-2021,WEST BENGAL,3100.42,184.58,0.0,110.0,14,2,2021
5525,13-02-2021,WEST BENGAL,3295.83,290.42,0.0,110.0,13,2,2021
5526,12-02-2021,WEST BENGAL,3344.58,255.0,0.0,110.0,12,2,2021
5527,11-02-2021,WEST BENGAL,3611.67,287.08,0.0,110.0,11,2,2021
5528,10-02-2021,WEST BENGAL,3837.92,285.83,0.0,110.0,10,2,2021
5529,09-02-2021,WEST BENGAL,3624.17,255.0,0.0,110.0,9,2,2021
5530,08-02-2021,WEST BENGAL,3608.33,283.33,0.0,120.0,8,2,2021
5531,07-02-2021,WEST BENGAL,3565.0,290.83,0.0,120.0,7,2,2021
5532,06-02-2021,WEST BENGAL,3800.0,290.0,0.0,110.0,6,2,2021
5533,05-02-2021,WEST BENGAL,3715.42,295.42,0.0,110.0,5,2,2021
5534,04-02-2021,WEST BENGAL,3776.25,280.83,0.0,110.0,4,2,2021
5535,03-02-2021,WEST BENGAL,3798.75,278.33,0.0,110.0,3,2,2021
5536,02-02-2021,WEST BENGAL,3702.92,303.75,0.0,110.0,2,2,2021
5537,01-02-2021,WEST BENGAL,3602.08,250.83,0.0,110.0,1,2,2021
5538,31-01-2021,WEST BENGAL,3491.25,251.25,0.0,120.0,31,1,2021
5539,30-01-2021,WEST BENGAL,3572.08,291.25,0.0,120.0,30,1,2021
5540,29-01-2021,WEST BENGAL,3764.58,320.42,0.0,110.0,29,1,2021
5541,28-01-2021,WEST BENGAL,3775.0,320.83,0.0,110.0,28,1,2021
5542,27-01-2021,WEST BENGAL,3630.0,273.75,0.0,110.0,27,1,2021
5543,26-01-2021,WEST BENGAL,3549.58,216.25,0.0,110.0,26,1,2021
5544,25-01-2021,WEST BENGAL,3483.75,306.25,0.0,110.0,25,1,2021
5545,24-01-2021,WEST BENGAL,3857.92,287.92,0.0,110.0,24,1,2021
5546,23-01-2021,WEST BENGAL,3910.83,332.92,0.0,120.0,23,1,2021
5547,22-01-2021,WEST BENGAL,3924.17,333.75,0.0,120.0,22,1,2021
5548,21-01-2021,WEST BENGAL,3967.08,304.58,0.0,110.0,21,1,2021
5549,20-01-2021,WEST BENGAL,3940.42,314.17,0.0,110.0,20,1,2021
5550,19-01-2021,WEST BENGAL,3910.0,351.25,0.0,110.0,19,1,2021
5551,18-01-2021,WEST BENGAL,3788.75,321.25,0.0,110.0,18,1,2021
5552,17-01-2021,WEST BENGAL,3573.33,255.83,0.0,110.0,17,1,2021
5553,16-01-2021,WEST BENGAL,3677.08,321.67,0.0,110.0,16,1,2021
5554,15-01-2021,WEST BENGAL,3504.58,211.67,0.0,120.0,15,1,2021
5555,14-01-2021,WEST BENGAL,3531.25,198.75,0.0,120.0,14,1,2021
5556,13-01-2021,WEST BENGAL,3621.25,279.58,0.0,110.0,13,1,2021
5557,12-01-2021,WEST BENGAL,3606.67,271.25,0.0,110.0,12,1,2021
5558,11-01-2021,WEST BENGAL,3509.58,295.42,0.0,110.0,11,1,2021
5559,10-01-2021,WEST BENGAL,3459.58,250.0,0.0,110.0,10,1,2021
5560,09-01-2021,WEST BENGAL,3457.08,300.42,0.0,110.0,9,1,2021
5561,08-01-2021,WEST BENGAL,3465.42,312.5,0.0,110.0,8,1,2021
5562,07-01-2021,WEST BENGAL,3554.58,293.75,0.0,120.0,7,1,2021
5563,06-01-2021,WEST BENGAL,3593.75,276.25,0.0,120.0,6,1,2021
5564,05-01-2021,WEST BENGAL,3557.08,326.25,0.0,110.0,5,1,2021
5565,04-01-2021,WEST BENGAL,3472.08,291.67,0.0,110.0,4,1,2021
5566,03-01-2021,WEST BENGAL,3302.5,283.75,0.0,110.0,3,1,2021
5567,02-01-2021,WEST BENGAL,3408.75,308.33,0.0,110.0,2,1,2021
5568,01-01-2021,WEST BENGAL,3048.75,307.5,0.0,110.0,1,1,2021
5569,31-12-2020,WEST BENGAL,2990.0,309.58,0.0,110.0,31,12,2020
5570,30-12-2020,WEST BENGAL,2980.0,321.67,0.0,120.0,30,12,2020
5571,29-12-2020,WEST BENGAL,2849.58,264.17,0.0,120.0,29,12,2020
5572,28-12-2020,WEST BENGAL,2717.08,255.42,0.0,110.0,28,12,2020
5573,27-12-2020,WEST BENGAL,3077.5,307.92,0.0,110.0,27,12,2020
5574,26-12-2020,WEST BENGAL,3191.67,311.25,0.0,110.0,26,12,2020
5575,25-12-2020,WEST BENGAL,3187.08,328.33,0.0,110.0,25,12,2020
5576,23-12-2020,WEST BENGAL,3163.33,382.08,0.0,110.0,23,12,2020
5577,22-12-2020,WEST BENGAL,3122.5,322.92,0.0,120.0,22,12,2020
5578,21-12-2020,WEST BENGAL,3167.5,313.75,0.0,120.0,21,12,2020
5579,20-12-2020,WEST BENGAL,3037.08,280.83,0.0,110.0,20,12,2020
5580,19-12-2020,WEST BENGAL,3094.58,302.5,0.0,110.0,19,12,2020
5581,18-12-2020,WEST BENGAL,3058.33,356.67,0.0,110.0,18,12,2020
5582,17-12-2020,WEST BENGAL,3083.75,372.92,0.0,110.0,17,12,2020
5583,16-12-2020,WEST BENGAL,3032.5,308.75,0.0,110.0,16,12,2020
5584,15-12-2020,WEST BENGAL,2943.75,368.33,0.0,110.0,15,12,2020
5585,14-12-2020,WEST BENGAL,2875.83,323.33,0.0,120.0,14,12,2020
5586,13-12-2020,WEST BENGAL,2853.33,323.75,0.0,120.0,13,12,2020
5587,12-12-2020,WEST BENGAL,2963.33,365.42,0.0,110.0,12,12,2020
5588,11-12-2020,WEST BENGAL,2974.17,325.42,0.0,110.0,11,12,2020
5589,10-12-2020,WEST BENGAL,3047.5,286.25,0.0,110.0,10,12,2020
5590,09-12-2020,WEST BENGAL,3035.42,334.17,0.0,110.0,9,12,2020
5591,08-12-2020,WEST BENGAL,3139.58,317.92,0.0,110.0,8,12,2020
5592,07-12-2020,WEST BENGAL,3177.5,431.25,0.0,110.0,7,12,2020
5593,06-12-2020,WEST BENGAL,2856.25,309.17,0.0,120.0,6,12,2020
5594,05-12-2020,WEST BENGAL,3117.92,383.33,0.0,120.0,5,12,2020
5595,04-12-2020,WEST BENGAL,2977.08,379.17,0.0,110.0,4,12,2020
5596,03-12-2020,WEST BENGAL,2934.58,331.67,0.0,110.0,3,12,2020
5597,02-12-2020,WEST BENGAL,3060.83,308.75,0.0,110.0,2,12,2020
5598,01-12-2020,WEST BENGAL,2845.0,325.42,0.0,110.0,1,12,2020
5599,30-11-2020,WEST BENGAL,2671.25,298.75,0.0,110.0,30,11,2020
5600,29-11-2020,WEST BENGAL,2412.08,314.17,0.0,110.0,29,11,2020
5601,28-11-2020,WEST BENGAL,2226.67,303.33,0.0,120.0,28,11,2020
5602,27-11-2020,WEST BENGAL,2164.58,297.08,0.0,120.0,27,11,2020
5603,26-11-2020,WEST BENGAL,2020.83,272.08,0.0,110.0,26,11,2020
5604,25-11-2020,WEST BENGAL,2053.33,251.25,0.0,110.0,25,11,2020
5605,24-11-2020,WEST BENGAL,2195.42,248.33,0.0,110.0,24,11,2020
5606,23-11-2020,WEST BENGAL,2044.58,287.08,0.0,110.0,23,11,2020
5607,22-11-2020,WEST BENGAL,1927.5,138.75,0.0,110.0,22,11,2020
5608,21-11-2020,WEST BENGAL,2235.83,269.17,0.0,110.0,21,11,2020
5609,20-11-2020,WEST BENGAL,2225.42,256.67,0.0,120.0,20,11,2020
5610,19-11-2020,WEST BENGAL,2274.17,325.0,0.0,120.0,19,11,2020
5611,17-11-2020,WEST BENGAL,2268.33,211.67,0.0,110.0,17,11,2020
5612,16-11-2020,WEST BENGAL,2210.42,239.17,0.0,110.0,16,11,2020
5613,15-11-2020,WEST BENGAL,2170.42,283.33,0.0,110.0,15,11,2020
5614,14-11-2020,WEST BENGAL,2523.33,239.17,0.0,110.0,14,11,2020
5615,13-11-2020,WEST BENGAL,2769.58,252.5,0.0,110.0,13,11,2020
5616,12-11-2020,WEST BENGAL,2807.08,275.83,0.0,120.0,12,11,2020
5617,11-11-2020,WEST BENGAL,2802.5,280.83,0.0,120.0,11,11,2020
5618,10-11-2020,WEST BENGAL,2703.75,339.58,0.0,110.0,10,11,2020
5619,09-11-2020,WEST BENGAL,2737.08,280.83,0.0,110.0,9,11,2020
5620,08-11-2020,WEST BENGAL,2436.67,319.17,0.0,110.0,8,11,2020
5621,07-11-2020,WEST BENGAL,2623.33,244.58,0.0,110.0,7,11,2020
5622,06-11-2020,WEST BENGAL,2617.5,262.92,0.0,110.0,6,11,2020
5623,05-11-2020,WEST BENGAL,2629.17,306.67,0.0,110.0,5,11,2020
5624,04-11-2020,WEST BENGAL,2783.75,249.17,0.0,120.0,4,11,2020
5625,03-11-2020,WEST BENGAL,2991.25,298.33,0.0,120.0,3,11,2020
5626,02-11-2020,WEST BENGAL,2977.5,300.0,0.0,110.0,2,11,2020
5627,01-11-2020,WEST BENGAL,2862.92,289.58,0.0,108.33,1,11,2020
5628,31-10-2020,WEST BENGAL,3165.42,285.0,0.0,108.33,31,10,2020
5629,30-10-2020,WEST BENGAL,2940.0,277.08,0.0,110.0,30,10,2020
5630,29-10-2020,WEST BENGAL,2882.08,329.17,0.0,113.33,29,10,2020
5631,28-10-2020,WEST BENGAL,2662.92,331.67,0.0,113.75,28,10,2020
5632,27-10-2020,WEST BENGAL,2492.92,366.25,0.0,120.0,27,10,2020
5633,26-10-2020,WEST BENGAL,2573.75,351.25,0.0,120.0,26,10,2020
5634,25-10-2020,WEST BENGAL,2572.08,357.92,0.0,110.0,25,10,2020
5635,24-10-2020,WEST BENGAL,2505.42,317.92,0.0,110.0,24,10,2020
5636,23-10-2020,WEST BENGAL,2592.92,316.67,0.0,110.0,23,10,2020
5637,22-10-2020,WEST BENGAL,3426.67,307.5,0.0,110.0,22,10,2020
5638,21-10-2020,WEST BENGAL,3669.17,343.33,0.0,114.58,21,10,2020
5639,20-10-2020,WEST BENGAL,3665.0,320.83,0.0,115.83,20,10,2020
5640,19-10-2020,WEST BENGAL,3635.83,370.0,0.0,120.0,19,10,2020
5641,18-10-2020,WEST BENGAL,3546.25,397.5,0.0,120.0,18,10,2020
5642,17-10-2020,WEST BENGAL,2992.5,429.17,0.0,110.0,17,10,2020
5643,16-10-2020,WEST BENGAL,2881.67,427.5,0.0,110.0,16,10,2020
5644,15-10-2020,WEST BENGAL,2928.33,436.25,0.0,110.0,15,10,2020
5645,14-10-2020,WEST BENGAL,2862.08,442.92,0.0,110.0,14,10,2020
5646,13-10-2020,WEST BENGAL,2965.83,438.75,0.0,118.33,13,10,2020
5647,12-10-2020,WEST BENGAL,2904.58,462.08,0.0,118.75,12,10,2020
5648,11-10-2020,WEST BENGAL,2812.5,479.17,0.0,120.0,11,10,2020
5649,10-10-2020,WEST BENGAL,3150.42,533.33,0.0,120.0,10,10,2020
5650,09-10-2020,WEST BENGAL,3402.08,537.5,0.0,110.0,9,10,2020
5651,08-10-2020,WEST BENGAL,3267.08,550.83,0.0,110.0,8,10,2020
5652,07-10-2020,WEST BENGAL,3367.08,540.0,0.0,110.0,7,10,2020
5653,06-10-2020,WEST BENGAL,3316.67,641.67,0.0,110.0,6,10,2020
5654,05-10-2020,WEST BENGAL,3225.0,514.58,0.0,113.33,5,10,2020
5655,04-10-2020,WEST BENGAL,3015.42,533.33,0.0,111.67,4,10,2020
5656,03-10-2020,WEST BENGAL,3123.33,550.0,0.0,120.0,3,10,2020
5657,02-10-2020,WEST BENGAL,3142.92,582.92,0.0,120.0,2,10,2020
5658,01-10-2020,WEST BENGAL,3121.67,466.67,0.0,87.5,1,10,2020
5659,30-09-2020,WEST BENGAL,3135.42,456.25,0.0,0.0,30,9,2020
5660,29-09-2020,WEST BENGAL,3040.42,504.58,0.0,122.08,29,9,2020
5661,28-09-2020,WEST BENGAL,2929.58,548.75,0.0,122.08,28,9,2020
5662,27-09-2020,WEST BENGAL,2868.33,605.42,0.0,122.08,27,9,2020
5663,26-09-2020,WEST BENGAL,3042.08,500.0,0.0,121.67,26,9,2020
5664,25-09-2020,WEST BENGAL,3295.0,482.5,0.0,120.0,25,9,2020
5665,24-09-2020,WEST BENGAL,3185.83,552.5,0.0,120.0,24,9,2020
5666,23-09-2020,WEST BENGAL,2799.17,513.75,0.0,83.33,23,9,2020
5667,22-09-2020,WEST BENGAL,2980.42,491.25,0.0,0.0,22,9,2020
5668,21-09-2020,WEST BENGAL,3109.17,371.67,0.0,120.83,21,9,2020
5669,20-09-2020,WEST BENGAL,3261.25,223.75,0.0,122.08,20,9,2020
5670,19-09-2020,WEST BENGAL,3361.25,287.5,0.0,122.08,19,9,2020
5671,18-09-2020,WEST BENGAL,2988.33,490.83,0.0,121.25,18,9,2020
5672,17-09-2020,WEST BENGAL,3092.92,427.08,0.0,120.0,17,9,2020
5673,16-09-2020,WEST BENGAL,3214.17,507.5,0.0,0.0,16,9,2020
5674,15-09-2020,WEST BENGAL,3061.25,433.33,0.0,105.0,15,9,2020
5675,14-09-2020,WEST BENGAL,2924.58,479.58,0.0,120.0,14,9,2020
5676,13-09-2020,WEST BENGAL,3065.83,530.83,0.0,116.67,13,9,2020
5677,12-09-2020,WEST BENGAL,2990.42,514.17,0.0,116.67,12,9,2020
5678,11-09-2020,WEST BENGAL,3134.58,487.08,0.0,120.0,11,9,2020
5679,10-09-2020,WEST BENGAL,3366.25,433.75,0.0,120.0,10,9,2020
5680,09-09-2020,WEST BENGAL,3494.17,499.58,0.0,120.0,9,9,2020
5681,08-09-2020,WEST BENGAL,3415.0,530.42,0.0,120.0,8,9,2020
5682,07-09-2020,WEST BENGAL,3245.83,498.33,0.0,120.0,7,9,2020
5683,06-09-2020,WEST BENGAL,3266.67,426.25,0.0,120.0,6,9,2020
5684,05-09-2020,WEST BENGAL,3585.83,431.67,0.0,120.0,5,9,2020
5685,04-09-2020,WEST BENGAL,3558.33,523.75,0.0,116.67,4,9,2020
5686,03-09-2020,WEST BENGAL,3505.42,520.42,0.0,120.0,3,9,2020
5687,02-09-2020,WEST BENGAL,3277.08,559.17,0.0,120.0,2,9,2020
5688,01-09-2020,WEST BENGAL,3447.08,463.33,0.0,120.0,1,9,2020
5689,31-08-2020,WEST BENGAL,3582.08,562.08,0.0,120.0,31,8,2020
5690,30-08-2020,WEST BENGAL,3396.67,521.25,0.0,120.0,30,8,2020
5691,29-08-2020,WEST BENGAL,3170.83,560.42,0.0,120.0,29,8,2020
5692,28-08-2020,WEST BENGAL,2986.67,521.25,0.0,120.0,28,8,2020
5693,27-08-2020,WEST BENGAL,2662.5,498.75,0.0,120.0,27,8,2020
5694,26-08-2020,WEST BENGAL,2692.08,508.75,0.0,120.0,26,8,2020
5695,25-08-2020,WEST BENGAL,2699.17,519.17,0.0,120.0,25,8,2020
5696,24-08-2020,WEST BENGAL,2464.17,546.25,0.0,120.0,24,8,2020
5697,23-08-2020,WEST BENGAL,2434.58,517.92,0.0,120.0,23,8,2020
5698,22-08-2020,WEST BENGAL,2440.0,529.17,0.0,120.0,22,8,2020
5699,21-08-2020,WEST BENGAL,2154.17,511.25,0.0,120.0,21,8,2020
5700,20-08-2020,WEST BENGAL,2373.33,527.92,0.0,120.0,20,8,2020
5701,19-08-2020,WEST BENGAL,2862.08,546.25,0.0,120.0,19,8,2020
5702,18-08-2020,WEST BENGAL,3171.25,476.67,0.0,120.0,18,8,2020
5703,17-08-2020,WEST BENGAL,3057.08,515.0,0.0,120.0,17,8,2020
5704,16-08-2020,WEST BENGAL,2557.92,530.42,0.0,120.0,16,8,2020
5705,15-08-2020,WEST BENGAL,2966.67,520.42,0.0,120.0,15,8,2020
5706,14-08-2020,WEST BENGAL,3400.83,515.42,0.0,120.0,14,8,2020
5707,13-08-2020,WEST BENGAL,3476.67,448.75,0.0,120.0,13,8,2020
5708,12-08-2020,WEST BENGAL,3532.5,459.58,0.0,120.0,12,8,2020
5709,11-08-2020,WEST BENGAL,3437.92,502.92,0.0,120.0,11,8,2020
5710,10-08-2020,WEST BENGAL,3515.83,470.42,0.0,120.0,10,8,2020
5711,09-08-2020,WEST BENGAL,3559.17,478.33,0.0,120.0,9,8,2020
5712,08-08-2020,WEST BENGAL,3524.58,282.08,0.0,120.0,8,8,2020
5713,07-08-2020,WEST BENGAL,3259.58,210.0,0.0,120.0,7,8,2020
5714,06-08-2020,WEST BENGAL,2887.92,279.17,0.0,120.0,6,8,2020
5715,05-08-2020,WEST BENGAL,2650.0,480.0,0.0,120.0,5,8,2020
5716,04-08-2020,WEST BENGAL,3235.0,480.42,0.0,120.0,4,8,2020
5717,03-08-2020,WEST BENGAL,3464.17,471.67,0.0,120.0,3,8,2020
5718,02-08-2020,WEST BENGAL,3523.75,496.25,0.0,120.0,2,8,2020
5719,01-08-2020,WEST BENGAL,3432.92,435.42,0.0,120.0,1,8,2020
5720,31-07-2020,WEST BENGAL,3531.67,426.25,0.0,120.0,31,7,2020
5721,30-07-2020,WEST BENGAL,3316.67,483.75,0.0,120.0,30,7,2020
5722,29-07-2020,WEST BENGAL,3155.0,430.0,0.0,120.0,29,7,2020
5723,28-07-2020,WEST BENGAL,3508.75,438.33,0.0,120.0,28,7,2020
5724,27-07-2020,WEST BENGAL,3530.0,489.17,0.0,120.0,27,7,2020
5725,26-07-2020,WEST BENGAL,3338.33,509.17,0.0,120.0,26,7,2020
5726,25-07-2020,WEST BENGAL,3112.92,475.0,0.0,120.0,25,7,2020
5727,24-07-2020,WEST BENGAL,3101.67,285.0,0.0,116.67,24,7,2020
5728,23-07-2020,WEST BENGAL,2807.5,216.25,0.0,120.0,23,7,2020
5729,22-07-2020,WEST BENGAL,3017.5,224.17,0.0,120.0,22,7,2020
5730,21-07-2020,WEST BENGAL,2978.33,337.08,0.0,120.0,21,7,2020
5731,20-07-2020,WEST BENGAL,2937.08,467.92,0.0,120.0,20,7,2020
5732,19-07-2020,WEST BENGAL,3117.08,445.42,0.0,120.0,19,7,2020
5733,18-07-2020,WEST BENGAL,3402.5,475.42,0.0,120.0,18,7,2020
5734,17-07-2020,WEST BENGAL,3381.67,433.33,0.0,120.0,17,7,2020
5735,16-07-2020,WEST BENGAL,3272.92,463.33,0.0,120.0,16,7,2020
5736,15-07-2020,WEST BENGAL,3419.17,400.42,0.0,120.0,15,7,2020
5737,14-07-2020,WEST BENGAL,3377.92,460.0,0.0,120.0,14,7,2020
5738,13-07-2020,WEST BENGAL,3179.17,459.17,0.0,120.0,13,7,2020
5739,12-07-2020,WEST BENGAL,2936.67,305.42,0.0,120.0,12,7,2020
5740,11-07-2020,WEST BENGAL,3127.08,427.08,0.0,120.0,11,7,2020
5741,10-07-2020,WEST BENGAL,3224.58,362.5,0.0,120.0,10,7,2020
5742,09-07-2020,WEST BENGAL,3205.42,494.17,0.0,120.0,9,7,2020
5743,08-07-2020,WEST BENGAL,3245.0,467.5,0.0,120.0,8,7,2020
5744,07-07-2020,WEST BENGAL,3091.25,458.33,0.0,120.0,7,7,2020
5745,06-07-2020,WEST BENGAL,2884.58,455.83,0.0,120.0,6,7,2020
5746,05-07-2020,WEST BENGAL,2649.17,349.17,0.0,120.0,5,7,2020
5747,04-07-2020,WEST BENGAL,2890.0,367.08,0.0,120.0,4,7,2020
5748,03-07-2020,WEST BENGAL,3294.17,492.92,0.0,120.0,3,7,2020
5749,02-07-2020,WEST BENGAL,3367.92,519.58,0.0,120.0,2,7,2020
